Title,Author,Reply_author,reply_author_id,reply_content,reply_pubtime,comment_like
小组活动｜想组个小型单身硕博科研狗姐妹日常聊天吐槽生活分享群,momo,Emrys,239786922,姐妹群可以加吗？,2021-10-11 14:06:14,0
小组活动｜想组个小型单身硕博科研狗姐妹日常聊天吐槽生活分享群,momo,Lsummer,186115924,我我我🙋‍♂️,2021-10-12 21:11:32,0
小组活动｜想组个小型单身硕博科研狗姐妹日常聊天吐槽生活分享群,momo,momo,4299820,"希望姐妹们保持单身，至少不要以感情为重………我师姐的女学生本来研一的时候还挺热心学术的，然后谈了男朋友，为了约会连组会都翘了………我也回想了一下我的博士朋友同学师姐师妹的，基本没有留在学术圈的，全都为了男友/老公牺牲事业，陪读/带孩子/转行等等，而有的本来不怎么样的男生当老板当得起劲………一想到我辛苦一整培养的女学生都是给了她老公做嫁衣，我都没劲带女学生了（但各种原因我也并不想招男生）……
就真的恳请广大女研究生不要把自己活成“赔钱货”吧😂 请以自己的事业为重，不要总围着自己老公的事业线安排自己的人生，不然这个博士学位真的太亏了……",2021-10-13 00:59:20,14
小组活动｜想组个小型单身硕博科研狗姐妹日常聊天吐槽生活分享群,momo,一颗大懒蛋,173840310,dd,2024-01-25 00:27:48,0
小组活动｜想组个小型单身硕博科研狗姐妹日常聊天吐槽生活分享群,momo,利顺要えんさん,177743808,刷到姐妹的留言，戳中了我现在有些焦虑的点，我今年博一下学期，26岁快满27岁，其实我觉得这是一个很好很好的年纪，我没有结婚生小孩的欲望，但是我很清楚的知道，我没有对抗这个社会传统思想的能力和强大的内心，所以结婚生小孩可能是我未来总要随大流做的一件事情，但是当下这个社会对于女性真的很不友好，年龄大了就会存在择偶问题，我是觉得既然要随大流结婚生小孩，也不想随随便便找一个人就结婚生小孩，可眼下的困境是博士生的圈子加上我个人的社交能力，没办法破圈认识更多的人。,2024-03-03 23:24:02,0
小组活动｜想组个小型单身硕博科研狗姐妹日常聊天吐槽生活分享群,momo,利顺要えんさん,177743808,还有一个就是像姐妹说的这样，我努力学习也是想自己的未来有更多的自我选择权，有自我实现的小想法，我没有办法接受自己29岁快30岁刚毕业就到了社会要求的结婚生子的危险期限，事业还没有起步就要困囿于家庭，我想想都没办法觉得甘心，可能是我太纠结了吧，既要还要又要，即想有个人发展还想要随社会的大流又希望这个人是真的可以给到我陪伴的合适的人。,2024-03-03 23:31:47,0
小组活动｜想组个小型单身硕博科研狗姐妹日常聊天吐槽生活分享群,momo,利顺要えんさん,177743808,相比同等条件下的男性，女性在这个社会上有一席之地要付出比男性更多的努力，我无所谓一路上自我成长的努力，如果这个社会不隐形的要求一个女性必须结婚生小孩才是一个正常的人，才是一个世俗意义上“幸福”的人，我会舒服很多。归根结底，是没有和这个社会对抗的勇气，普普通通的一个我，也许有一天还是在拧巴中随波逐流，一个差不多的女生，找了一份差不多的工作，找了一个差不多的没有那么合意的另一半，生了一个差不多的小孩，过着差不多的生活，就这样过完差不多的一辈子，差不多的人生差不多的过着。,2024-03-03 23:40:02,0
小组活动｜想组个小型单身硕博科研狗姐妹日常聊天吐槽生活分享群,momo,momo,4299820,"你把这个社会“别人的压力”想得太重了……我在你这个年纪也有很多纠结，只是凭借本能地躲开了这些“随大流”的陷阱。工作了你就发现，根本没人care你结没结婚有没有小孩。即便别人问你家庭婚姻，也就跟你见到不熟的亲戚家小孩顺口问句“读几年级了？”一样的，不过就是简单的社交话题，甚至不会重复出现。所谓的舆论压力都是自己给的，我们学校都好几个不婚不育的奔四选手呢，根本没人在意这个……
希望每一个结婚的女孩是“想和当前这个人结婚”，或者就是“我不愿意一个人生活，需要生活中有个伴侣”，这都没问题，按照这个方向主动出击行动就行。别啥都没想好，就稀里糊涂“随大流”。指望自然概率恩赐给你一个美好生活，一定会被生活教育的。毕竟好男人可比好工作还要难找的多，甚至是没机会流通的。
姐妹你还是想想自己到底想要什么样的生活吧，不管是事业，还是感情，主动出击才是正解，不要等天上掉馅饼。🌹🌹",2024-03-04 19:39:36,0
提问/讨论｜陆本社科诚求规划建议,狼,莫拉古,260732364,可以去小红书私一些北美社会学phd,2024-02-22 13:30:27,3
提问/讨论｜陆本社科诚求规划建议,狼,田园土猫,255598526,只从申请的角度上说，申mkt需要有相关实习经历。可以先做段实习看看喜不喜欢,2024-02-22 14:19:23,6
提问/讨论｜陆本社科诚求规划建议,狼,安蜡笔,KitschAesthetic,申社会学phd建议有科研经历，其实英国方向的话还可以考虑传媒（media），如LSE media就是社会学传统的，另剑桥社会学也有media and society track。Media属于比较进可攻退可守的方向。但这两年国内学生非常卷，申社会学和传媒研究生/mphil的很多都带科研如IAMCR以及大厂/著名媒体集团实习。既然GPA很好说明有余力，可以往这两个方面再准备准备,2024-02-22 16:27:39,8
提问/讨论｜陆本社科诚求规划建议,狼,狼,190961420,谢谢你，我去找找看🥹,2024-02-27 01:11:49,0
提问/讨论｜陆本社科诚求规划建议,狼,狼,190961420,嗯嗯！打算暑假先找一段试试了🥺,2024-02-27 01:12:08,1
提问/讨论｜陆本社科诚求规划建议,狼,狼,190961420,好实用的建议，谢谢你！🥰我目前在做的课题就和传媒有点相关，不过之前一直没考虑过申这个方向。谢谢你的启发～,2024-02-27 01:15:42,0
提问/讨论｜陆本社科诚求规划建议,狼,书茨,192033339,不知道是不是师妹，科研强的话可以考虑一下直博美国phd，经济上会好一点,2024-02-28 03:24:12,1
提问/讨论｜陆本社科诚求规划建议,狼,M,42080387,如果考虑就业，也不是非社会学不可，转经济学or商科吧，如果本科偏经济社会学可能会申到不错的经济学商科博士。社会学不管读不读博都不算好就业,2024-03-01 06:01:25,1
提问/讨论｜陆本社科诚求规划建议,狼,摇滚脑花,44641572,针对做不做学术的问题，可以自己尝试加入课题组或者申请大创看看自己喜不喜欢写论文。如果不喜欢写论文，尽早积累实习经历，不要读phd,2024-03-02 16:01:56,0
提问/讨论｜陆本社科诚求规划建议,狼,直不陀螺,160950899,才大二还有时间，phd还是非常确定要搞学术再读吧，这些年学界内挤压得厉害，不是什么好出路了。,2024-03-04 15:05:27,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,顶顶🥹🥹🥹真诚求救,2024-01-11 15:19:00,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,再顶顶,2024-01-11 17:16:25,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,我不严肃了,254969401,帮顶,2024-01-11 20:28:44,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,荼靡,181512145,海外PhD如果要拿全奖，也需要发表去竞争，要不就只能审排名非常靠后的学校，看你能接受不？最好的就是本校直博，只要你能找到合适的老师要你，要不审外校，也是竞争非常激烈,2024-01-11 20:47:32,7
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,好的！谢谢！！！！我再争取一下手头上的论文吧 本校硬着头皮没报最后一次硕博连读的申请 如果年后还没有成果直接去实习了🥹🥹🥹,2024-01-11 21:41:40,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,谢谢🥹🥹🥹5555,2024-01-11 21:41:47,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,我不严肃了,254969401,姐妹！你一定有书读的！,2024-01-12 20:37:04,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,猫宁,171150026,不用这么心急吧，时间还有，这么功利的话兴趣都磨没了……不如潜心多读几篇文章想想研究计划,2024-01-13 03:45:09,3
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,好！！！！谢谢姐妹！！！！🥹你也一定心想事成🍊！,2024-01-13 08:57:01,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,好的，谢谢指点🥲这段时间属于是过度焦虑了，放弃了本校转博的机会，也没有实习。姐妹说的对，还是要踏踏实实把研究做好，考虑清楚！,2024-01-13 08:58:20,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,diffeomorphism,diffeomorphism,读博是把人生最好的那几年用上，如果是个价值不大的博士，姐妹想一想值不值,2024-01-13 14:23:08,2
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,diffeomorphism,diffeomorphism,恕我直言，姐妹现在的外界环境有点天不时地不利人不合，发好文章也是个很吃资源的事，姐妹也可以对发文章读phd祛魅，世界广阔,2024-01-13 14:31:52,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,谢谢姐妹！！！很受用！！！这几天也想开了一些了，年后开始努力找实习，工作一两年之后真的想读博再拿engineer 的身份申请！,2024-01-13 15:36:06,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,好！！！！！太感谢姐妹的建议了，执念说到底，就是一种学历情结吧🥲,2024-01-13 15:36:48,1
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,diffeomorphism,diffeomorphism,读博也就是那样其实，在学术圈博士就是食物链的最底层（我自己是，不针对任何人）。现在认为大好年华不要浪费,2024-01-13 18:10:22,2
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,好的，谢谢姐妹给的切实反馈！祝宝宝一切顺利！,2024-01-13 18:48:08,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,diffeomorphism,diffeomorphism,❤️❤️❤️,2024-01-14 06:45:28,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,送宝一张好运壁纸！嘿嘿,2024-01-14 09:05:33,1
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,diffeomorphism,diffeomorphism,哇！谢谢！！存下来了😊 谢谢美丽善良的宝儿🥰,2024-01-14 09:17:23,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,😙😙😙嘿嘿爱宝宝！,2024-01-14 10:50:04,1
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,diffeomorphism,diffeomorphism,😘😘😘,2024-01-15 01:09:39,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,minimonster,146158039,"我同意楼上的看法，现在整个ML、AI的科研就是高强度竞争而且吃资源，水文章去一个普通的phd真的没有任何意义，如果能engineer上岸建议就上岸。如果实在想要读phd,那就要抱大腿找一个有海外背景确实是圈内的老师带你，找对人比自己努力重要多了",2024-01-16 02:17:39,5
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,好的，感谢姐妹的建议，很中肯，几年的青春确实需要慎重选择，经过硕士组里这几年的历练越来越相信选择大于努力了。目前也在积极准备找实习，可能在工作过程中会对行业有更多理解吧。再次感谢姐妹！,2024-01-16 10:53:11,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,克莱因壶,191244008,我也25fall目前0paper，专业更偏文一点，但之前有类似的焦虑。师姐在国外交换的时候传递过来的信息就是，国外导师在招phd的时候相较于已有成果，更看重的是科研思维以及你和ta在研究领域上的match程度，比如她认识的几个导师今年招的博士有一部分也是0paper（但样本量有限，可能不能代表普遍情况），让我不要太焦虑^ ^,2024-01-28 09:36:27,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,加州龙须面,xyz00117,谢谢姐妹！！！！我现在在全力写论文！希望能赶上！,2024-02-02 21:44:05,0
提问/讨论｜急急国王提问：25fall无paper应该继续all in申博还是速度找实习,加州龙须面,lumos,145228871,姐妹 你这句话说得好有道理……,2024-03-04 10:24:38,0
申删,激光小宝,N,yihsuan5813,"首先并不是所有mphil都是带奖，虽然大部分带，但自费mphil的确存在，所以申请之前或拿到offer之后得确认一下。其次即使是带奖mphil，免学费并不是默认option，甚至于可能是少数人（phd里免学费都是少数，得校长奖或者hkpfs）
不过如果是有奖学金的mphil的话，即使要交学费，生活节俭一些是完全可以自给自足的。存钱能存多少的话就看个人了",2024-02-29 19:23:59,107
申删,激光小宝,哈哈要好好读书,181973690,"楼上的姐妹感觉说得已经很详细了！
我是传媒这边的，我知道的 Mphil 有的是全奖，也有的只有半奖，具体的还是要看给的 Offer 情况",2024-02-29 19:29:25,11
申删,激光小宝,momo,139435925,"看专业吧，我们专业（社科）mphil名义上有招，但只有自费的。学费的话普通的奖学金应该都不免？一个月八千理论上是可行，但是身边人基本存不到这个数，因为这意味着你的住宿费用+学费+生活费要控制在一万内，住宿费按四千算的话（基本都会超出这个数以上，往上大几千都有可能，上不封顶），等于生活费要在3000。
省着点加住宿便宜点，一般来说月存个六千是可行的，就是得注意点开销。",2024-02-29 19:42:49,12
申删,激光小宝,激光小宝,274316112,真的很谢谢家人🙏🏻那再请问一下姐妹我这种背景有可能申上奖学金吗，我看我学姐是gpa88➕美国数学建模金奖拿到的，想问一下平均水平是咋样的,2024-02-29 20:05:00,4
申删,激光小宝,激光小宝,274316112,谢谢谢谢😣,2024-02-29 20:05:35,0
申删,激光小宝,激光小宝,274316112,谢谢家人❤️那请问拿到offer之后如果拒了的话会对以后产生影响吗，很怕那种跟保研一样搞什么黑名单通告,2024-02-29 20:06:50,0
申删,激光小宝,哈哈要好好读书,181973690,感觉一般不会！但拒掉的时候一般还是要比较体面得告知老师，不要拖学校太久就好,2024-02-29 21:00:41,12
申删,激光小宝,Herbie-Lin,148503579,如果想去美国读博的话要么直接申博呢，我有同学是这么操作的，美国的理工phd有些能给全奖,2024-03-01 06:30:24,10
申删,激光小宝,骑桶漫游,215999566,据我所知non-local还是要给一年四万的学费，但有奖学金的情况下会有一个月一万八，能住到宿舍的话还是够花的，平时应该也可以做点兼职TA赚钱，研究生时薪应该比本科生的70高？,2024-03-01 09:45:13,7
申删,激光小宝,骑桶漫游,215999566,想去美国的话其实可以直接申美硕/phd？理工科funding应该挺多的,2024-03-01 09:47:25,1
申删,激光小宝,激光小宝,274316112,谢谢家人！美国的话我怕步子迈太大了，美硕or直博也可以实现自给自足吗,2024-03-01 10:45:36,0
申删,激光小宝,N,yihsuan5813,我感觉有时间的话可以美国香港一起申请？mphil确实偶然性也挺大的。不过看上去美国也未必什么学校都能完全自给自足 （看到组里有个同学最近的帖子 以及在NY的同学说仅靠funding也稍微有点辛苦）,2024-03-01 11:40:00,3
申删,激光小宝,海旁橄榄树,yilia147369,mphil如果是理工那边，招收人数太少了，很多项目更喜欢phd（mphil和phd在一个pool里面占名额），如果要申，建议是不要全押在mphil上面,2024-03-01 12:16:39,4
申删,激光小宝,激光小宝,274316112,谢谢家人！那如果直接phd的话会不会可能性大一点,2024-03-01 13:37:17,0
申删,激光小宝,海旁橄榄树,yilia147369,"这要看你是否符合phd的标准。理工mphil在概率上小，但是不代表要求比phd高。这是两回事，phd的要求是一定要高出一截的。我的建议是找到目标系的phd在读问一下，主要问两件事：1 phd的录取要求，背景和水平（你自己衡量是否符合）2 申phd如果不够格，有没有机会变为mphil的offer（这是系里行政风格的问题）。希望能帮到你！因为我是人文这边的mphil，所以我只能建议这么多。
以及你问的花销的问题，pgs对我而言是绝对够的，也能攒下来一部分钱。出去参与conference的交通费用系里也能有限度地赞助。",2024-03-01 14:20:34,5
申删,激光小宝,激光小宝,274316112,谢谢谢谢🙏🏻你真好！,2024-03-01 15:14:06,0
申删,激光小宝,ataraxia.,243284313,现在来香港读书有一个好处是对于兼职没有限制了，所以楼主可以自己打工赚钱，香港薪资挺好的，只是自己会稍微累点。,2024-03-01 16:32:28,3
申删,激光小宝,快乐滴修勾,189410675,可以试试直接申美国PhD，美国那边是不管有没有硕士学位，博士基本都得 4-5 年。在🇭🇰先读个两年 mphil 的话，感觉时间成本太高。,2024-03-01 18:24:06,2
申删,激光小宝,阿爾的月亮,168637123,港校mphil不比PhD容易申诶，但我们学科（社科）是全奖的，学费和住宿费要交，但奖学金都可以cover掉。这两年港校很卷（当然北美也是）建议海投，早套磁导师。,2024-03-01 22:42:52,1
申删,激光小宝,柯蒂利亚,267463823,"欧洲有全奖英授岗位制硕士（尤其是北欧），法国最近也有一个英授全奖直博。药学就去看看生命科学或者生信相关都可以。你bg挺不错的。不一定考虑hk，因为hk说实话生活费确实高。
你也可以看看有没有美国的全奖直博。既然是闰就不需要太过于在意排名。
小红书问中介，不要怕。直接问。中介多的是。",2024-03-02 14:55:38,2
申删,激光小宝,冷面王（等放假,123006651,直接申港校读博？（但是顶锅盖说一句，港校这两年学术水平下降得非常厉害）,2024-03-02 15:43:30,2
申删,激光小宝,激光小宝,274316112,谢谢谢谢！,2024-03-02 18:57:30,0
申删,激光小宝,激光小宝,274316112,谢谢！但我确实不想博在港校，还是比较期望一段在美国的博士生活,2024-03-02 18:58:10,0
申删,激光小宝,且共从容,Nuosu007,研究型硕士招的很少的，我们学校就完全没有研究型硕士，再者有许多是自费的，目前你的gpa似乎有点低了，再者和老师的研究对口什么的，本科生经历也较少,2024-03-03 01:56:59,1
申删,激光小宝,且共从容,Nuosu007,再者一些理工科的研究生硕士就是继续读博的，你如果去美国的话，有点导师可能也不是太愿意，毕竟带两年的学生拱手让人了，建议再看看定位，这边的研究型硕士难度的确挺大的，国内读研也行的,2024-03-03 01:59:09,0
申删,激光小宝,激光小宝,274316112,谢谢！我想的也是如果可以保研的话就还是先国内,2024-03-03 11:51:10,0
申删,激光小宝,且共从容,Nuosu007,这里说错了，是我们学院没有研究型硕,2024-03-03 16:07:26,0
申删,激光小宝,且共从容,Nuosu007,祝你顺利~,2024-03-03 16:07:39,0
申删,激光小宝,Bombom,228875063,楼主如果不介意中外合办的话可以考虑港科广州校区的MPhil/PhD 新学校名额比较多且都是全奖,2024-03-04 01:50:35,0
提问/讨论｜纳米材料方向的有必要读博吗？不读博出来能找什么样的工作？,Uoyiz-0.0,Uoyiz-0.0,228560026,顶顶自己！,2024-02-24 13:56:48,0
提问/讨论｜纳米材料方向的有必要读博吗？不读博出来能找什么样的工作？,Uoyiz-0.0,陈滢(揾紧衫,153551479,我之前联系的博后导师就是做这个方向的，文章一般只投10+的期刊，硕士一两年足够完成一篇，博士一般一年以内完成一篇。这个产率已经算很高的了（跟我读博的专业比），所以如果读博的话基本可以凭足够多的成果申请科研院所的工作。如果去业界的话我了解得不太多，目前我只知道一些化妆品、食品的公司招这个方向,2024-02-27 22:05:17,0
提问/讨论｜纳米材料方向的有必要读博吗？不读博出来能找什么样的工作？,Uoyiz-0.0,Uoyiz-0.0,228560026,那读博之后是去科研院所继续做研究，带学生么？姐妹你在哪里看到化妆品招这个方向的呀，可以分享个链接我想去了解一下,2024-02-27 22:29:22,0
提问/讨论｜纳米材料方向的有必要读博吗？不读博出来能找什么样的工作？,Uoyiz-0.0,陈滢(揾紧衫,153551479,你看你想去哪个城市工作，目前浙江广东招这个方向的科研院所挺多的，印象中除了西湖大学、钟南山那个医科大之外，还有很多不需要带学生纯搞科研的科研型事业单位。企业的话我已经不找工作了所以卸载了APP，你可以在猎聘上面搜一下,2024-02-27 22:33:35,1
提问/讨论｜纳米材料方向的有必要读博吗？不读博出来能找什么样的工作？,Uoyiz-0.0,Uoyiz-0.0,228560026,啊啊啊姐妹你发的什么呀 只看到了一半😭,2024-02-27 22:36:55,0
提问/讨论｜纳米材料方向的有必要读博吗？不读博出来能找什么样的工作？,Uoyiz-0.0,Uoyiz-0.0,228560026,顶顶自己！还有其他姐妹一起来聊聊嘛,2024-03-03 22:08:50,0
提问/讨论｜友友们工作中都怎么解决女性说话容易被忽视的问题？,momo,泉達栎,55996321,还在摸索中。我觉得一方面是筛选交流对象，对方是不是会认真倾听的人，如果你提出了很好的观点，他会给你credit还是把你的credit拿走当成自己的（比如改变一下你的说法当成自己的观点），这方面做得不好的人我不太会把他当回事，没必要进行过多交流或合作。另外就是对待不认真倾听的人要以牙还牙，别太礼貌，如果他不认真听你说话，你也别认真听他说话，他说话的时候你就眼神放空，减少对视，不要给出肯定的回应（点头、微笑、应声词等），让他知道你以前听他说话是因为你有礼貌，不是因为他说得多好，学不会听人说话也没人会听你说话。,2024-02-29 14:06:28,7
提问/讨论｜友友们工作中都怎么解决女性说话容易被忽视的问题？,momo,温存,147896692,取决于对方是什么人，绝大多数男人，不管是平层还是领导，不会听一个年轻女性的意见的，他们只会输出。解决办法是，管他听不听呢，反正我要输出我的观点，也拒绝附和他。,2024-02-29 15:37:24,3
提问/讨论｜友友们工作中都怎么解决女性说话容易被忽视的问题？,momo,momo,219992303,对 就是不要害羞，得输出,2024-02-29 16:12:15,1
研究生内耗严重,想想,想想,123433486,而且之前想出国考托福一直没过，上学期考了两次一次93一次94（主要口语太差始终不过20分），想到以后还要再考非常难受,2024-02-13 20:19:26,0
研究生内耗严重,想想,捞月亮的人,155577623,"我感觉你导师自己做学生的时候有人指导都没发过，除非他毕业之后突然开窍了否则很难指导别人发同层次的会议或者期刊。
如果uu下定决心不读博以后不搞学术了建议就是跟导师耗着，他催你的时候你随便改改，问就是能力不足已经尽力了请老师批评指正；其他时间就投简历找工作好了。
如果还想读可以试着自己联系一些国外的新华人ap做做intern攒点经验（因为一般这些老师没有人干活，相当于你出力他指导，到时候海外的推荐信也会有用一些）",2024-02-29 05:44:20,1
提问/讨论｜想问一下姐妹们这个陶瓷回复是鼓励申请还是委婉劝退啊…,只爱打逗号,莫拉古,260732364,也不算劝退吧，感觉只是多推荐你见见世面？感觉还挺友善的,2024-02-27 17:45:23,2
提问/讨论｜想问一下姐妹们这个陶瓷回复是鼓励申请还是委婉劝退啊…,只爱打逗号,只爱打逗号,258059223,好嘟 谢谢姐妹！,2024-02-28 02:56:58,1
提问/讨论｜想问一下姐妹们这个陶瓷回复是鼓励申请还是委婉劝退啊…,只爱打逗号,捞月亮的人,155577623,不算劝退也不算很积极，可以试试和老师约meeting,2024-02-29 05:39:02,0
申删,激光小宝,N,yihsuan5813,"首先并不是所有mphil都是带奖，虽然大部分带，但自费mphil的确存在，所以申请之前或拿到offer之后得确认一下。其次即使是带奖mphil，免学费并不是默认option，甚至于可能是少数人（phd里免学费都是少数，得校长奖或者hkpfs）
不过如果是有奖学金的mphil的话，即使要交学费，生活节俭一些是完全可以自给自足的。存钱能存多少的话就看个人了",2024-02-29 19:23:59,107
申删,激光小宝,哈哈要好好读书,181973690,"楼上的姐妹感觉说得已经很详细了！
我是传媒这边的，我知道的 Mphil 有的是全奖，也有的只有半奖，具体的还是要看给的 Offer 情况",2024-02-29 19:29:25,11
申删,激光小宝,momo,139435925,"看专业吧，我们专业（社科）mphil名义上有招，但只有自费的。学费的话普通的奖学金应该都不免？一个月八千理论上是可行，但是身边人基本存不到这个数，因为这意味着你的住宿费用+学费+生活费要控制在一万内，住宿费按四千算的话（基本都会超出这个数以上，往上大几千都有可能，上不封顶），等于生活费要在3000。
省着点加住宿便宜点，一般来说月存个六千是可行的，就是得注意点开销。",2024-02-29 19:42:49,12
申删,激光小宝,激光小宝,274316112,真的很谢谢家人🙏🏻那再请问一下姐妹我这种背景有可能申上奖学金吗，我看我学姐是gpa88➕美国数学建模金奖拿到的，想问一下平均水平是咋样的,2024-02-29 20:05:00,4
申删,激光小宝,激光小宝,274316112,谢谢谢谢😣,2024-02-29 20:05:35,0
申删,激光小宝,激光小宝,274316112,谢谢家人❤️那请问拿到offer之后如果拒了的话会对以后产生影响吗，很怕那种跟保研一样搞什么黑名单通告,2024-02-29 20:06:50,0
申删,激光小宝,哈哈要好好读书,181973690,感觉一般不会！但拒掉的时候一般还是要比较体面得告知老师，不要拖学校太久就好,2024-02-29 21:00:41,12
申删,激光小宝,Herbie-Lin,148503579,如果想去美国读博的话要么直接申博呢，我有同学是这么操作的，美国的理工phd有些能给全奖,2024-03-01 06:30:24,10
申删,激光小宝,骑桶漫游,215999566,据我所知non-local还是要给一年四万的学费，但有奖学金的情况下会有一个月一万八，能住到宿舍的话还是够花的，平时应该也可以做点兼职TA赚钱，研究生时薪应该比本科生的70高？,2024-03-01 09:45:13,7
申删,激光小宝,骑桶漫游,215999566,想去美国的话其实可以直接申美硕/phd？理工科funding应该挺多的,2024-03-01 09:47:25,1
申删,激光小宝,激光小宝,274316112,谢谢家人！美国的话我怕步子迈太大了，美硕or直博也可以实现自给自足吗,2024-03-01 10:45:36,0
申删,激光小宝,N,yihsuan5813,我感觉有时间的话可以美国香港一起申请？mphil确实偶然性也挺大的。不过看上去美国也未必什么学校都能完全自给自足 （看到组里有个同学最近的帖子 以及在NY的同学说仅靠funding也稍微有点辛苦）,2024-03-01 11:40:00,3
申删,激光小宝,海旁橄榄树,yilia147369,mphil如果是理工那边，招收人数太少了，很多项目更喜欢phd（mphil和phd在一个pool里面占名额），如果要申，建议是不要全押在mphil上面,2024-03-01 12:16:39,4
申删,激光小宝,激光小宝,274316112,谢谢家人！那如果直接phd的话会不会可能性大一点,2024-03-01 13:37:17,0
申删,激光小宝,海旁橄榄树,yilia147369,"这要看你是否符合phd的标准。理工mphil在概率上小，但是不代表要求比phd高。这是两回事，phd的要求是一定要高出一截的。我的建议是找到目标系的phd在读问一下，主要问两件事：1 phd的录取要求，背景和水平（你自己衡量是否符合）2 申phd如果不够格，有没有机会变为mphil的offer（这是系里行政风格的问题）。希望能帮到你！因为我是人文这边的mphil，所以我只能建议这么多。
以及你问的花销的问题，pgs对我而言是绝对够的，也能攒下来一部分钱。出去参与conference的交通费用系里也能有限度地赞助。",2024-03-01 14:20:34,5
申删,激光小宝,激光小宝,274316112,谢谢谢谢🙏🏻你真好！,2024-03-01 15:14:06,0
申删,激光小宝,ataraxia.,243284313,现在来香港读书有一个好处是对于兼职没有限制了，所以楼主可以自己打工赚钱，香港薪资挺好的，只是自己会稍微累点。,2024-03-01 16:32:28,3
申删,激光小宝,快乐滴修勾,189410675,可以试试直接申美国PhD，美国那边是不管有没有硕士学位，博士基本都得 4-5 年。在🇭🇰先读个两年 mphil 的话，感觉时间成本太高。,2024-03-01 18:24:06,2
申删,激光小宝,阿爾的月亮,168637123,港校mphil不比PhD容易申诶，但我们学科（社科）是全奖的，学费和住宿费要交，但奖学金都可以cover掉。这两年港校很卷（当然北美也是）建议海投，早套磁导师。,2024-03-01 22:42:52,1
申删,激光小宝,柯蒂利亚,267463823,"欧洲有全奖英授岗位制硕士（尤其是北欧），法国最近也有一个英授全奖直博。药学就去看看生命科学或者生信相关都可以。你bg挺不错的。不一定考虑hk，因为hk说实话生活费确实高。
你也可以看看有没有美国的全奖直博。既然是闰就不需要太过于在意排名。
小红书问中介，不要怕。直接问。中介多的是。",2024-03-02 14:55:38,2
申删,激光小宝,冷面王（等放假,123006651,直接申港校读博？（但是顶锅盖说一句，港校这两年学术水平下降得非常厉害）,2024-03-02 15:43:30,2
申删,激光小宝,激光小宝,274316112,谢谢谢谢！,2024-03-02 18:57:30,0
申删,激光小宝,激光小宝,274316112,谢谢！但我确实不想博在港校，还是比较期望一段在美国的博士生活,2024-03-02 18:58:10,0
申删,激光小宝,且共从容,Nuosu007,研究型硕士招的很少的，我们学校就完全没有研究型硕士，再者有许多是自费的，目前你的gpa似乎有点低了，再者和老师的研究对口什么的，本科生经历也较少,2024-03-03 01:56:59,1
